#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"Amazon Personalize","personalize:CreateSolution","Grants permission to create a solution","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateSolutionVersion","Grants permission to create a solution version","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteCampaign","Grants permission to delete a campaign","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteDataset","Grants permission to delete a dataset","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteDatasetGroup","Grants permission to delete a dataset group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteEventTracker","Grants permission to delete an event tracker","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteFilter","Grants permission to delete a filter","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteMetricAttribution","Grants permission to delete a metric attribution","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteRecommender","Grants permission to delete a recommender","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteSchema","Grants permission to delete a schema","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DeleteSolution","Grants permission to delete a solution including all versions of the solution","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeAlgorithm","Grants permission to describe an algorithm","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeBatchInferenceJob","Grants permission to describe a batch inference job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeBatchSegmentJob","Grants permission to describe a batch segment job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeCampaign","Grants permission to describe a campaign","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeDataset","Grants permission to describe a dataset","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeDatasetExportJob","Grants permission to describe a dataset export job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeDatasetGroup","Grants permission to describe a dataset group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeDatasetImportJob","Grants permission to describe a dataset import job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeEventTracker","Grants permission to describe an event tracker","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeFeatureTransformation","Grants permission to describe a feature transformation","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeFilter","Grants permission to describe a filter","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeMetricAttribution","Grants permission to describe a metric attribution","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeRecipe","Grants permission to describe a recipe","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeRecommender","Grants permission to describe a recommender","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeSchema","Grants permission to describe a schema","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeSolution","Grants permission to describe a solution","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:DescribeSolutionVersion","Grants permission to describe a version of a solution","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:GetPersonalizedRanking","Grants permission to get a re-ranked list of recommendations","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:GetRecommendations","Grants permission to get a list of recommendations from a campaign","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:GetSolutionMetrics","Grants permission to get metrics for a solution version","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListBatchInferenceJobs","Grants permission to list batch inference jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListBatchSegmentJobs","Grants permission to list batch segment jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListCampaigns","Grants permission to list campaigns","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListDatasetExportJobs","Grants permission to list dataset export jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListDatasetGroups","Grants permission to list dataset groups","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListDatasetImportJobs","Grants permission to list dataset import jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListDatasets","Grants permission to list datasets","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListEventTrackers","Grants permission to list event trackers","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListFilters","Grants permission to list filters","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListMetricAttributionMetrics","Grants permission to list metric attribution metrics","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListMetricAttributions","Grants permission to list metric attributions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListRecipes","Grants permission to list recipes","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListRecommenders","Grants permission to list recommenders","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListSchemas","Grants permission to list schemas","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListSolutions","Grants permission to list solutions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListSolutionVersions","Grants permission to list versions of a solution","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:ListTagsForResource","Grants permission to list tags for a resource","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:PutEvents","Grants permission to put real time event data","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:PutItems","Grants permission to ingest Items data","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:PutUsers","Grants permission to ingest Users data","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:StartRecommender","Grants permission to start a recommender","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:StopRecommender","Grants permission to stop a recommender","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:StopSolutionVersionCreation","Grants permission to stop a solution version creation","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:TagResource","Grants permission to tag a resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:UntagResource","Grants permission to untag a resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:UpdateCampaign","Grants permission to update a campaign","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:UpdateMetricAttribution","Grants permission to update a metric attribution","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:UpdateRecommender","Grants permission to update a recommender","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"AWS Performance Insights","pi:DescribeDimensionKeys","Grants permission to call DescribeDimensionKeys API to retrieve the top N dimension keys for a metric for a specific time period","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsperformanceinsights.html"
"AWS Performance Insights","pi:GetDimensionKeyDetails","Grants permission to call GetDimensionKeyDetails API to retrieve the attributes of the specified dimension group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsperformanceinsights.html"
"AWS Performance Insights","pi:GetResourceMetadata","Grants permission to call GetResourceMetadata API to retrieve the metadata for different features","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsperformanceinsights.html"
